subtype;EOVX;EOVY;LAT;LON;poid;id;risk;essential;work_type;work_capacity;work_minage;work_maxage;vis_type;vis_capacity;vis_minage;vis_maxage
bankautomata;728300;103848;46,274587;20,063284;99378;99378_263;1;1;4;0;18;65;1;200;22;99
bankautomata;734437;101867;46,256023;20,142532;99870;99870_264;1;1;4;0;18;65;1;200;22;99
bankautomata;734604;101005;46,248248;20,14454;164162;164162_265;1;1;4;0;18;65;1;200;22;99
bankautomata;734582;102042;46,257579;20,144444;55170;55170_266;1;1;4;0;18;65;1;200;22;99
bankautomata;734755;101273;46,25064;20,146547;71894;71894_267;1;1;4;0;18;65;1;200;22;99
bankautomata;734177;101655;46,254149;20,139122;164206;164206_268;1;1;4;0;18;65;1;200;22;99
bankautomata;734838;101480;46,252491;20,147661;71783;71783_269;1;1;4;0;18;65;1;200;22;99
bankautomata;734867;101465;46,252353;20,148034;180676;180676_270;1;1;4;0;18;65;1;200;22;99
bankfiók;734780;101477;46,252471;20,146908;52311;52311_271;1;2;4;20;22;65;7;300;22;99
bankfiók;734792;101538;46,253019;20,147075;52310;52310_272;1;2;4;20;22;65;7;300;22;99
bankfiók;734684;101405;46,251836;20,14565;52314;52314_273;1;2;4;20;22;65;7;300;22;99
bankfiók;734927;101476;46,252444;20,148814;52317;52317_274;1;2;4;20;22;65;7;300;22;99
bankfiók;734919;101754;46,254946;20,148761;52308;52308_275;1;2;4;20;22;65;7;300;22;99
bankfiók;734979;101377;46,251547;20,14947;52313;52313_276;1;2;4;20;22;65;7;300;22;99
bankfiók;734711;101359;46,251419;20,145992;52315;52315_277;1;2;4;20;22;65;7;300;22;99
bankfiók;734788;101020;46,24836;20,146929;52309;52309_278;1;2;4;20;22;65;7;300;22;99
bankfiók;735004;101788;46,255241;20,14987;52320;52320_279;1;2;4;20;22;65;7;300;22;99
bankfiók;728300;103931;46,275334;20,063298;52327;52327_280;1;2;4;20;22;65;7;300;22;99
bankfiók;734177;101655;46,254149;20,139122;148019;148019_281;1;2;4;20;22;65;7;300;22;99
bankfiók;734119;103231;46,268332;20,138655;176780;176780_282;1;2;4;20;22;65;7;300;22;99
bankfiók;734840;101522;46,252869;20,147695;52316;52316_283;1;2;4;20;22;65;7;300;22;99
bankfiók;734779;101955;46,256771;20,146983;52322;52322_284;1;2;4;20;22;65;7;300;22;99
bankfiók;735032;101588;46,253438;20,150196;142755;142755_285;1;2;4;20;22;65;7;300;22;99
bankfiók;734867;101465;46,252353;20,148034;179479;179479_286;1;2;4;20;22;65;7;300;22;99
bankfiók;734582;102042;46,257579;20,144444;52321;52321_287;1;2;4;20;22;65;7;300;22;99
bankfiók;734838;101480;46,252491;20,147661;59073;59073_288;1;2;4;20;22;65;7;300;22;99
bankfiók;735032;101588;46,253438;20,150196;67714;67714_289;1;2;4;20;22;65;7;300;22;99
bankfiók;734793;102366;46,260466;20,147239;221486;221486_290;1;2;4;20;22;65;7;300;22;99
Bányászati Hivatal;735127;102143;46,258418;20,15153;114162;114162_291;1;0;4;500;22;65;4;100;22;65
bár;734907;101387;46,251646;20,148539;179310;179310_292;1;0;13;5;18;45;13;100;18;99
bár;734655;101575;46,253369;20,145305;184449;184449_293;1;0;13;5;18;45;13;100;18;99
bár;733872;102435;46,261203;20,135308;188436;188436_294;1;0;13;5;18;45;13;100;18;99
benzinkút shop;737863;108465;46,314931;20,188205;3626;3626_295;1;1;4;5;18;65;7;200;22;99
benzinkút shop;734739;104029;46,275432;20,146842;3627;3627_296;1;1;4;5;18;65;7;200;22;99
benzinkút shop;732312;102931;46,265858;20,115164;3628;3628_297;1;1;4;5;18;65;7;200;22;99
benzinkút shop;732650;101580;46,253664;20,119308;3629;3629_298;1;1;4;5;18;65;7;200;22;99
benzinkút shop;738037;98531;46,225553;20,188582;3630;3630_299;1;1;4;5;18;65;7;200;22;99
benzinkút shop;733004;99349;46,233552;20,1235;3631;3631_300;1;1;4;5;18;65;7;200;22;99
benzinkút shop;732548;102888;46,265442;20,118218;8846;8846_301;1;1;4;5;18;65;7;200;22;99
benzinkút shop;735527;103778;46,273074;20,157018;8847;8847_302;1;1;4;5;18;65;7;200;22;99
benzinkút shop;732860;100198;46,241207;20,121785;16969;16969_303;1;1;4;5;18;65;7;200;22;99
benzinkút shop;736743;105418;46,287669;20,173097;16970;16970_304;1;1;4;5;18;65;7;200;22;99
benzinkút shop;731863;101664;46,254516;20,109118;17050;17050_305;1;1;4;5;18;65;7;200;22;99
benzinkút shop;728728;97912;46,221142;20,067831;17223;17223_306;1;1;4;5;18;65;7;200;22;99
benzinkút shop;736722;102547;46,261848;20,172289;17224;17224_307;1;1;4;5;18;65;7;200;22;99
benzinkút shop;733232;102127;46,258512;20,126953;17225;17225_308;1;1;4;5;18;65;7;200;22;99
benzinkút shop;731930;102953;46,266102;20,110214;17479;17479_309;1;1;4;5;18;65;7;200;22;99
benzinkút shop;735417;103674;46,272153;20,155572;17480;17480_310;1;1;4;5;18;65;7;200;22;99
benzinkút shop;736700;105548;46,288844;20,172563;73981;73981_311;1;1;4;5;18;65;7;200;22;99
benzinkút shop;731353;103621;46,272181;20,102847;74004;74004_312;1;1;4;5;18;65;7;200;22;99
benzinkút shop;731758;102306;46,260304;20,107869;75282;75282_313;1;1;4;5;18;65;7;200;22;99
benzinkút shop;731889;102420;46,261313;20,109588;107004;107004_314;1;1;4;5;18;65;7;200;22;99
benzinkút shop;729945;105283;46,287301;20,084869;107005;107005_315;1;1;4;5;18;65;7;200;22;99
benzinkút shop;736593;99726;46,23649;20,170091;215252;215252_316;1;1;4;5;18;65;7;200;22;99
beszédterapeuta, logopédus rendelő;735278;103443;46,270092;20,153726;41451;41451_317;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;734975;100734;46,245764;20,149301;64114;64114_318;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;734215;103384;46,269696;20,139928;64664;64664_319;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;735909;103773;46,27298;20,161972;109412;109412_320;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;734544;100537;46,244046;20,143677;178772;178772_321;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;737697;99973;46,238568;20,184448;178786;178786_322;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;736600;102649;46,262781;20,170725;213974;213974_323;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;736222;103694;46,272229;20,166017;213994;213994_324;1;0;4;3;24;65;8;20;0;99
beszédterapeuta, logopédus rendelő;735977;100589;46,244332;20,162265;221642;221642_325;1;0;4;3;24;65;8;20;0;99
bevásárló központ;732707;100465;46,243627;20,119849;91757;91757_326;1;0;4;200;18;65;7;6000;14;49
bevásárló központ;734695;101075;46,248866;20,145733;136421;136421_327;1;0;4;200;18;65;7;6000;14;49
bevásárló központ;736775;99668;46,235944;20,172439;211274;211274_328;1;0;4;200;18;65;7;6000;14;49
biliárd és darts;735828;101419;46,251816;20,160486;167988;167988_329;1;0;13;10;22;45;5;200;14;49
bio-, speciális élelmiszerbolt;735019;102018;46,257308;20,150106;137216;137216_330;1;1;4;5;18;65;7;200;22;99
bio-, speciális élelmiszerbolt;734229;102537;46,262076;20,139956;182531;182531_331;1;1;4;5;18;65;7;200;22;99
bio-, speciális élelmiszerbolt;734727;101545;46,25309;20,146234;182670;182670_332;1;1;4;5;18;65;7;200;22;99
bio-, speciális élelmiszerbolt;734119;103231;46,268332;20,138655;211344;211344_333;1;1;4;5;18;65;7;200;22;99
bíróság;735385;102000;46,257099;20,154849;4020;4020_334;1;0;4;100;22;65;8;100;22;65
bíróság;735093;101644;46,253934;20,150997;6307;6307_335;1;0;4;100;22;65;8;100;22;65
bíróság;735093;101644;46,253934;20,150997;6311;6311_336;1;0;4;100;22;65;8;100;22;65
bíróság;734710;101892;46,256213;20,146076;6313;6313_337;1;0;4;100;22;65;8;100;22;65
bíróság;734710;101892;46,256213;20,146076;6417;6417_338;1;0;4;100;22;65;8;100;22;65
biztosítási és kiegészítő szolgáltatás;735088;102999;46,266123;20,151181;189183;189183_339;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734710;101393;46,251725;20,145985;120444;120444_340;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735128;102146;46,258445;20,151543;120439;120439_341;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734772;102467;46,261378;20,146985;120443;120443_342;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;738600;102013;46,256799;20,196542;10571;10571_343;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;737219;103004;46,265894;20,17882;10583;10583_344;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734699;103614;46,271704;20,146247;10596;10596_345;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;728325;103837;46,274485;20,063606;10639;10639_346;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;737797;99735;46,236414;20,185699;11128;11128_347;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734493;100012;46,23933;20,142921;11219;11219_348;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;729665;97728;46,219376;20,079942;11324;11324_349;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;731993;96262;46,205909;20,109852;11869;11869_350;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734448;101138;46,249464;20,142542;12103;12103_351;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735902;101215;46,249972;20,161408;12050;12050_352;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;736224;104012;46,27509;20,166102;12064;12064_353;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734119;103231;46,268332;20,138655;12517;12517_354;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734973;101500;46,252654;20,149415;12712;12712_355;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;738730;97573;46,216844;20,197381;12816;12816_356;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735060;101810;46,255431;20,1506;12842;12842_357;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;732004;99749;46,237273;20,110609;12919;12919_358;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;732388;98944;46,229985;20,115444;12939;12939_359;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;731446;103956;46,275183;20,104112;13037;13037_360;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;736273;102598;46,262364;20,166475;86383;86383_361;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734177;101655;46,254149;20,139122;148002;148002_362;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734930;101838;46,2557;20,148919;120440;120440_363;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734679;101294;46,250838;20,145565;189204;189204_364;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734927;101476;46,252444;20,148814;57288;57288_365;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734684;101405;46,251836;20,14565;57289;57289_366;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735435;101929;46,256454;20,155484;57873;57873_367;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734622;101242;46,250378;20,144817;189280;189280_368;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735599;102708;46,26344;20,157754;189281;189281_369;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734800;102102;46,258091;20,147282;57133;57133_370;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735055;101752;46,25491;20,150524;57607;57607_371;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;737919;99617;46,235337;20,187258;57609;57609_372;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734094;100875;46,247143;20,137905;57611;57611_373;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734897;102955;46,265751;20,148695;114479;114479_374;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735072;102412;46,260845;20,150866;189391;189391_375;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734174;102689;46,26345;20,13927;189392;189392_376;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735566;103133;46,267267;20,157405;189393;189393_377;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734220;100449;46,243295;20,139461;189394;189394_378;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735659;101036;46,248393;20,158225;189395;189395_379;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735032;101588;46,253438;20,150196;67714;67714_380;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;733937;102723;46,263785;20,136202;189461;189461_381;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;736661;102171;46,258473;20,171427;189462;189462_382;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;737180;102264;46,259243;20,178175;120441;120441_383;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;733589;100482;46,243671;20,131286;189480;189480_384;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;733848;102598;46,262672;20,135026;189546;189546_385;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735189;101962;46,256782;20,1523;189547;189547_386;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;734930;101838;46,2557;20,148919;57359;57359_387;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;735519;100893;46,247125;20,156383;57361;57361_388;1;0;4;20;22;65;7;300;22;99
biztosítási és kiegészítő szolgáltatás;733778;99542;46,235192;20,133567;120736;120736_389;1;0;4;20;22;65;7;300;22;99
BM Bevándorlási Hivatal;734130;101428;46,252113;20,138471;1989;1989_390;1;0;4;100;22;65;4;500;22;99
borbély és fodrász;735828;101419;46,251816;20,160486;167987;167987_391;1;2;4;5;18;65;8;100;14;99
borbély és fodrász;736775;99668;46,235944;20,172439;215122;215122_392;1;2;4;5;18;65;8;100;14;99
borbély és fodrász;734177;101655;46,254149;20,139122;210264;210264_393;1;2;4;5;18;65;8;100;14;99
borház, borospince;734985;101269;46,250575;20,149528;9765;9765_394;1;0;4;5;24;65;5;100;0;99
borház, borospince;734919;101754;46,254946;20,148761;9829;9829_395;1;0;4;5;24;65;5;100;0;99
borház, borospince;735037;102234;46,259248;20,150379;76858;76858_396;1;0;4;5;24;65;5;100;0;99
borház, borospince;728953;107044;46,303259;20,072298;77325;77325_397;1;0;4;5;24;65;5;100;0;99
borház, borospince;734981;101241;46,250323;20,149471;204519;204519_398;1;0;4;5;24;65;5;100;0;99
borszaküzlet, palackozott italok boltja;736857;101008;46,247987;20,173752;204508;204508_399;1;0;4;5;18;65;7;200;22;99
borszaküzlet, palackozott italok boltja;734912;101183;46,24981;20,148566;204511;204511_400;1;0;4;5;18;65;7;200;22;99
borszaküzlet, palackozott italok boltja;734483;101460;46,252356;20,143054;204512;204512_401;1;0;4;5;18;65;7;200;22;99
borszaküzlet, palackozott italok boltja;734522;101532;46,252999;20,143573;204494;204494_402;1;0;4;5;18;65;7;200;22;99
borszaküzlet, palackozott italok boltja;734780;101332;46,251167;20,146882;165476;165476_403;1;0;4;5;18;65;7;200;22;99
bowlingpálya;735828;101419;46,251816;20,160486;55736;55736_404;1;0;13;10;22;45;5;200;14;49
bowlingpálya;736189;100612;46,244511;20,165018;115956;115956_405;1;0;13;10;22;45;5;200;14;49
bőrdíszműáru, poggyász;734177;101655;46,25419049;20,13919057;221716;221716_406;1;0;4;10;18;65;7;100;22;99
bőrdíszműáru, poggyász;734819;101436;46,252098;20,147407;162922;162922_407;1;0;4;10;18;65;7;100;22;99
börtön;734018;101993;46,257209;20,137121;14396;14396_408;1;0;4;100;22;65;11;5;22;65
börtön;731724;103076;46,267234;20,107564;114028;114028_409;1;0;4;100;22;65;11;5;22;65
bringapont, kerékpár felszerelés;732650;101580;46,253664;20,119308;3629;3629_410;1;0;4;5;18;65;7;100;14;49
bringapont, kerékpár felszerelés;737155;98968;46,229599;20,177234;114501;114501_411;1;0;4;5;18;65;7;100;14;49
busz pályaudvar;734360;102000;46,257229;20,141557;67132;67132_412;1;1;4;5;24;65;1;500;0;99
busz pályaudvar;736052;103483;46,270353;20,163773;114516;114516_413;1;1;4;5;24;65;1;500;0;99
bútor;732707;100465;46,243627;20,119849;15050;15050_414;1;0;4;200;18;65;8;1000;22;99
bútor;735074;102952;46,265702;20,15099;15082;15082_415;1;0;4;200;18;65;8;1000;22;99
bútor;733372;102573;46,262507;20,128848;77625;77625_416;1;0;4;200;18;65;8;1000;22;99
bútor;732782;102918;46,265683;20,121258;114453;114453_417;1;0;4;200;18;65;8;1000;22;99
bútor;735637;102450;46,261115;20,1582;114466;114466_418;1;0;4;200;18;65;8;1000;22;99
bútor;733604;103399;46,269908;20,132005;114469;114469_419;1;0;4;200;18;65;8;1000;22;99
bútor;735567;103786;46,273141;20,157538;206076;206076_420;1;0;4;200;18;65;8;1000;22;99
bútor;734094;100875;46,247143;20,137905;206077;206077_421;1;0;4;200;18;65;8;1000;22;99
büfé;734144;103496;46,270712;20,139027;114651;114651_422;1;1;4;5;18;65;7;100;0;99
büfé;724552;103024;46,267602;20,014532;168034;168034_423;1;1;4;5;18;65;7;100;0;99
büfé;735074;102202;46,258956;20,150853;215593;215593_424;1;1;4;5;18;65;7;100;0;99
cipő, lábbeli;734177;101655;46,254149;20,139122;147997;147997_425;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;147990;147990_426;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;179538;179538_427;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;732707;100465;46,243627;20,119849;179539;179539_428;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;733359;103025;46,266574;20,12876;221844;221844_429;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;181794;181794_430;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;190411;190411_431;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,25419049;20,13919057;221716;221716_432;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;732707;100465;46,243627;20,119849;91643;91643_433;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;147974;147974_434;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734119;103231;46,268332;20,138655;179644;179644_435;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;147983;147983_436;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734755;101273;46,25064;20,146547;80096;80096_437;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;181952;181952_438;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;163289;163289_439;1;0;4;5;18;65;7;200;14;49
cipő, lábbeli;734177;101655;46,254149;20,139122;206267;206267_440;1;0;4;5;18;65;7;200;14;49
cukrászda;739236;102431;46,260474;20,204869;14539;14539_441;1;0;4;5;18;65;8;100;0;99
cukrászda;728307;103872;46,274802;20,063379;65271;65271_442;1;0;4;5;18;65;8;100;0;99
cukrászda;734835;101432;46,25206;20,147613;106918;106918_443;1;0;4;5;18;65;8;100;0;99
cukrászda;734839;101419;46,251942;20,147663;114624;114624_444;1;0;4;5;18;65;8;100;0;99
cukrászda;734177;101655;46,254149;20,139122;147994;147994_445;1;0;4;5;18;65;8;100;0;99
cukrászda;736328;100554;46,243972;20,166809;176324;176324_446;1;0;4;5;18;65;8;100;0;99
cukrászda;734980;101211;46,250054;20,149453;176937;176937_447;1;0;4;5;18;65;8;100;0;99
cukrászda;734240;99875;46,23813;20,139616;178760;178760_448;1;0;4;5;18;65;8;100;0;99
cukrászda;733813;101469;46,252521;20,134368;181475;181475_449;1;0;4;5;18;65;8;100;0;99
cukrászda;728722;103729;46,273467;20,068738;181502;181502_450;1;0;4;5;18;65;8;100;0;99
cukrászda;734552;101533;46,253004;20,143962;190356;190356_451;1;0;4;5;18;65;8;100;0;99
cukrászda;728142;103941;46,275442;20,06125;190357;190357_452;1;0;4;5;18;65;8;100;0;99
cukrászda;736775;99668;46,235944;20,172439;215072;215072_453;1;0;4;5;18;65;8;100;0;99
cukrászda;734807;101873;46,25603;20,147331;215515;215515_454;1;0;4;5;18;65;8;100;0;99
cukrászda;735531;102198;46,258861;20,156779;215619;215619_455;1;0;4;5;18;65;8;100;0;99
Családsegítő és Gyermekjóléti Szolgálat;734007;100360;46,242521;20,136684;114603;114603_456;1;2;4;50;22;65;4;200;22;65
Családsegítő és Gyermekjóléti Szolgálat;736352;101020;46,24816;20,167207;114709;114709_457;1;2;4;50;22;65;4;200;22;65
